details,date,city,state,country,shape,summary,report_date,posted_date,month_count
https://nuforc.org/sighting/?id=159458,09/2020,Elkhart,IN,USA,Light,"I was watching out the window for daughter to come home from her date and seen a large, bright streak of light flash in the sky. It wa",09/20/2020,11/05/2020,470
https://nuforc.org/sighting/?id=159471,09/2020,St. Clair,MI,USA,Sphere,My girlfriend and I were outside and have witnessed the same thing in the sky two evenings in a row flying East towards Canada from whe,09/19/2020,11/05/2020,470
https://nuforc.org/sighting/?id=159466,09/2020,Forked River,NJ,USA,Light,Fast moving object caught on iPhone not hoax,09/19/2020,11/05/2020,470
https://nuforc.org/sighting/?id=159463,09/2020,Lacey,WA,USA,Other,The light appeared over neighbors home to the west moved forward towards us 1” in sky measurement. Disappeared. The light turned back o,09/19/2020,11/05/2020,470
https://nuforc.org/sighting/?id=159472,09/2020,Pompano Beach,FL,USA,Light,Ball of light,09/19/2020,11/05/2020,470
https://nuforc.org/sighting/?id=159550,09/2020,Grafton,WI,USA,Other,"7 sided bright object, zero sound, straight flight path",09/25/2020,11/05/2020,470
https://nuforc.org/sighting/?id=159446,09/2020,Pickerington,OH,USA,Disk,"UFO in sky observed from Pickerington, Ohio. Seems to be due East of Pickerington. Possibly over Baltimore or Buckeye Lake area.",09/20/2020,11/05/2020,470
https://nuforc.org/sighting/?id=159473,09/2020,Massapequa,NY,USA,Light,"White dot flew across the sky very high up very fast, direction heading north east Nassau/Suffolk border.",09/19/2020,11/05/2020,470
https://nuforc.org/sighting/?id=159453,09/2020,New York City (Brooklyn),NY,USA,Other,"Mother and daughter see a ""flock"" of flashing blue lights traveling over Brooklyn",09/20/2020,11/05/2020,470
https://nuforc.org/sighting/?id=159474,09/2020,Newark,NJ,USA,Oval,Clear Blue sky no clouds Star-like silver object fading in and out visible for 1 minute or 2 then disappeared.,09/19/2020,11/05/2020,470
https://nuforc.org/sighting/?id=171730,09/2020,NA,NV,USA,Circle,Spotted while flying over Nevada. UFO was flying back and forth under right wing of plane.,09/12/2022,10/08/2022,470
https://nuforc.org/sighting/?id=159647,09/2020,Jonesboro,AR,USA,NA,MADAR Node 143,09/30/2020,11/05/2020,470
https://nuforc.org/sighting/?id=159426,09/2020,Lockport,IL,USA,Other,((NUFORC Note: Source of report provides no detailed information about the sighting. PD)),09/19/2020,11/05/2020,470
https://nuforc.org/sighting/?id=159470,09/2020,Fort Wayne,IN,USA,Sphere,3 orange lights,09/19/2020,11/05/2020,470
https://nuforc.org/sighting/?id=161952,09/2020,Fond du lac,WI,USA,Disk,Me and two friends were getting ready to go into a grocery store and disc shaped object with m no lights or engine sounds which lasted,02/07/2021,03/02/2021,470
https://nuforc.org/sighting/?id=160904,09/2020,St Petersburg,FL,USA,Other,Look in the night sky a little ways out from the moon there is a weird 3 light that's orange or goldish in color but doesn't look like,12/01/2020,12/23/2020,470
https://nuforc.org/sighting/?id=159664,09/2020,Furlong,PA,USA,NA,MADAR Node 38,09/30/2020,11/05/2020,470
https://nuforc.org/sighting/?id=159796,09/2020,Ajax (Canada),ON,Canada,NA,MADAR Node 41,10/07/2020,12/23/2020,470
https://nuforc.org/sighting/?id=159488,09/2020,Reading,PA,USA,Cylinder,"Unidentifiable aircraft hovering in Reading over hundreds of feet in the air, flashing red, green, and blue lights. Moves Weirdly.",09/22/2020,11/05/2020,470
https://nuforc.org/sighting/?id=159425,09/2020,Edgewater,CO,USA,Triangle,2010 abduction was returned during a breakthrough experience with a 2 Humanscale sized scheme for a runaway ccover up. H.e...l.p,09/19/2020,11/05/2020,470
https://nuforc.org/sighting/?id=159478,09/2020,Tulum (Mexico),NA,Mexico,Circle,Fireball Cylinder Shaped Craft over Tulum. Sspotted from Cozumel.,09/22/2020,11/05/2020,470
https://nuforc.org/sighting/?id=159434,09/2020,Bradenton,FL,USA,Cigar,I was standing outside of the trailer smoking a cigarette. I heard a helicopter lying around. I walked out from under the overhang of m,09/18/2020,11/05/2020,470
https://nuforc.org/sighting/?id=159435,09/2020,Trenton,ME,USA,Light,Looking up to the east.I saw a bright pink light shoot down and then sharply shoot straight up and disappeared. I thought it was a weir,09/18/2020,11/05/2020,470
https://nuforc.org/sighting/?id=159457,09/2020,Middlesex,VT,USA,Circle,"On interstate 89, there were 3 lights that just appeared, then dashed off, upward, and then gone",09/20/2020,11/05/2020,470
https://nuforc.org/sighting/?id=159437,09/2020,Oviedo,FL,USA,Orb,Swift silent lights move across sky,09/18/2020,11/05/2020,470
https://nuforc.org/sighting/?id=159433,09/2020,Orange Park,FL,USA,Unknown,Rotating/Radiating white light 10 mile visibility coming from overcast sky,09/18/2020,11/05/2020,470
https://nuforc.org/sighting/?id=160021,09/2020,New Port Richey,FL,USA,Disk,3 Lights Hovering in the Sky,10/16/2020,12/23/2020,470
https://nuforc.org/sighting/?id=159659,09/2020,Columbia,MO,USA,NA,MADAR Node 46,09/30/2020,11/05/2020,470
https://nuforc.org/sighting/?id=162430,09/2020,Santa Fe,NM,USA,Oval,"On September 18th at 9:11, I was sky watching and talking to my friend in Indiana about what we were observing in the sky that evening.",03/20/2021,03/31/2021,470
https://nuforc.org/sighting/?id=159627,09/2020,Mill City,OR,USA,Light,"They just looked like stars, among 100's of other stars.. Until 6 of them individually began moving in different directions.",09/30/2020,11/05/2020,470
https://nuforc.org/sighting/?id=159440,09/2020,Jefferson,ME,USA,Triangle,"Bright triangle shape, no flashing or colored lights. Saw it approaching from the south headed northeast. No sound. Some zig zag right",09/18/2020,11/05/2020,470
https://nuforc.org/sighting/?id=159431,09/2020,Baker City,OR,USA,Light,On September 18th at exactly 8:20pm I witnessed a light moving across the sky from S.E. to N.W. It reflected so much light that I assum,09/19/2020,11/05/2020,470
https://nuforc.org/sighting/?id=159439,09/2020,Prospect,ME,USA,Light,"Bright Light UFO spotted in Prospect, Maine",09/18/2020,11/05/2020,470
https://nuforc.org/sighting/?id=159656,09/2020,Edmonds,WA,USA,NA,MADAR Node 61,09/30/2020,11/05/2020,470
https://nuforc.org/sighting/?id=159402,09/2020,Spring Hill,FL,USA,Cigar,Objet traveled from north east across the sky moving straight south west the object seemed transparent the object was a light color of,09/18/2020,11/05/2020,470
https://nuforc.org/sighting/?id=159401,09/2020,Winnipeg (Canada),MB,Canada,Other,Many white dots following in a row.,09/18/2020,11/05/2020,470
https://nuforc.org/sighting/?id=159461,09/2020,New London,WI,USA,Disk,There are 4 they are all glowing red upon seeing I looked through a range finder and took pics but it been doing weird shit let alone t,09/19/2020,11/05/2020,470
https://nuforc.org/sighting/?id=159552,09/2020,Blair,NE,USA,Light,I'm scared,09/25/2020,11/05/2020,470
https://nuforc.org/sighting/?id=159400,09/2020,Blair,NE,USA,Oval,I took pictures and now its stalking me,09/16/2020,11/05/2020,470
https://nuforc.org/sighting/?id=159407,09/2020,Conroe,TX,USA,Circle,Unexplained lights in the vicinity of Conroe Regional Airport,09/17/2020,11/05/2020,470
https://nuforc.org/sighting/?id=159406,09/2020,Nampa,ID,USA,Unknown,Inconsistent flashing and swerving object overhead,09/17/2020,11/05/2020,470
https://nuforc.org/sighting/?id=159408,09/2020,Winchester,KY,USA,Light,Small continuous light moving slowly across the horizon.,09/17/2020,11/05/2020,470
https://nuforc.org/sighting/?id=159404,09/2020,Aurora,CO,USA,Other,"flying objects changing colors, animals reacted, magnetic field.",09/17/2020,11/05/2020,470
https://nuforc.org/sighting/?id=159653,09/2020,St. Louis,MO,USA,NA,MADAR Node 70,09/30/2020,11/05/2020,470
https://nuforc.org/sighting/?id=159394,09/2020,Walnut Creek,CA,USA,Light,"Ball of bright, white light 4-5x larger than a star tracks accross the sky for 2 minutes and shimmers out and vanishes before horizon",09/17/2020,11/05/2020,470
https://nuforc.org/sighting/?id=159574,09/2020,Derry,NH,USA,Other,Five lights moving East to West,09/27/2020,11/05/2020,470
https://nuforc.org/sighting/?id=159409,09/2020,Needham,MA,USA,Unknown,"Two black objects flying high, steadily moving apart but in tandem, just below cloud line dipping in & out of clouds then disappearing",09/17/2020,11/05/2020,470
https://nuforc.org/sighting/?id=176049,09/2020,La paz el alto,La Paz Department,Bolivia,Other,I came into contact with something strange and since then I've been sick.,06/03/2023,07/10/2023,470
https://nuforc.org/sighting/?id=159399,09/2020,Polson,MT,USA,Light,30+ lights first three were in a triangle formation and then went into a straight line followed by the others all in a straight line. T,09/17/2020,11/05/2020,470
https://nuforc.org/sighting/?id=159397,09/2020,San Diego,CA,USA,Light,Saw big light over jamul. Thought it was a plane in flight path headed toward San Diego. I was walking to my car in the direction of th,09/17/2020,11/05/2020,470
https://nuforc.org/sighting/?id=159398,09/2020,Nashville,TN,USA,Circle,"4:44 a.m. hovering behind the positioned clouds, a craft stationed , circular shaped with lights simultaneously moving, lights circling",09/17/2020,11/05/2020,470
https://nuforc.org/sighting/?id=159658,09/2020,Port Angeles,WA,USA,NA,MADAR Node 49,09/30/2020,11/05/2020,470
https://nuforc.org/sighting/?id=159650,09/2020,Marietta,GA,USA,NA,MADAR Node 90,09/30/2020,11/05/2020,470
https://nuforc.org/sighting/?id=159727,09/2020,Richboro,PA,USA,Circle,I saw ufo flying in the sky late at night,10/04/2020,11/05/2020,470
https://nuforc.org/sighting/?id=159610,09/2020,Smithtown,NY,USA,Fireball,I saw 7-8 fire balls shoot up out of the Long Island sound. They were spinning and then turns off. Then a fighter jet followed,09/29/2020,11/05/2020,470
https://nuforc.org/sighting/?id=159395,09/2020,Charlottesville,VA,USA,Sphere,Red Sphere moving in the sky,09/17/2020,11/05/2020,470
https://nuforc.org/sighting/?id=159381,09/2020,Tucson,AZ,USA,Rectangle,Three rectangular brilliant orange non-blinking silent crafts flew over my house.,09/16/2020,11/05/2020,470
https://nuforc.org/sighting/?id=159383,09/2020,North Vancouver (Canada),BC,Canada,Other,"Two black objects in the shape of an infinity symbol hovered above North Vancouver, BC a few kilometers west of Edgemont village. They",09/16/2020,11/05/2020,470
https://nuforc.org/sighting/?id=177921,09/2020,Blythe,CA,USA,Circle,While driving midday on I 10 freeway saw silver object someone in a domed cockpit with an oxygen mask on in my rear view mirror followi,08/30/2023,09/10/2023,470
https://nuforc.org/sighting/?id=175100,09/2020,Las vegas,NV,USA,Light,"Circle object with a beam of light, it just blinked off.",03/23/2023,04/09/2023,470
https://nuforc.org/sighting/?id=160035,09/2020,Media,PA,USA,Disk,"A white, disc shaped object flew slowly in the sky and then disappeared.",10/18/2020,12/23/2020,470
https://nuforc.org/sighting/?id=159396,09/2020,Calgary (Canada),AB,Canada,Other,Bow shaped object with bright flickering orange lights hovers over downtown Calgary,09/17/2020,11/05/2020,470
https://nuforc.org/sighting/?id=160036,09/2020,Milmont Park,PA,USA,Disk,A white disc shaped object flew from right to left in a strait horizontal line.,10/18/2020,12/23/2020,470
https://nuforc.org/sighting/?id=159388,09/2020,Nicholasville,KY,USA,Unknown,"Blue red and white lights,was dark so I couldn't tell the shape but what was odd is that it didn't move at all",09/16/2020,11/05/2020,470
https://nuforc.org/sighting/?id=159648,09/2020,Santa Claus,IN,USA,NA,MADAR Node 114,09/30/2020,11/05/2020,470
https://nuforc.org/sighting/?id=159390,09/2020,Coos Bay,OR,USA,Light,6 lights in two groups moving ENE.,09/16/2020,11/05/2020,470
https://nuforc.org/sighting/?id=165540,09/2020,Port Clinton,OH,USA,Other,It was a haze of red orange shaped like the letter C.,11/23/2021,12/19/2021,470
https://nuforc.org/sighting/?id=159374,09/2020,La Broquerie (Canada),MB,Canada,Sphere,"Pinkish red sphere shaped light in the sky. Doing sharp U turns, rapidly speeding up then slowing down.",09/15/2020,11/05/2020,470
https://nuforc.org/sighting/?id=159387,09/2020,Filer,ID,USA,Cylinder,"Strange formation towards the South, seemed to realize I was watching it",09/16/2020,11/05/2020,470
https://nuforc.org/sighting/?id=159380,09/2020,Merced,CA,USA,NA,"Very, very loud boom came out of sky with a huge orange flash, this has been going on every night for the past 12.",09/16/2020,11/05/2020,470
https://nuforc.org/sighting/?id=159660,09/2020,Independence,MO,USA,NA,MADAR Node 45,09/30/2020,11/05/2020,470
https://nuforc.org/sighting/?id=159524,09/2020,Hattiesburg,MS,USA,Disk,Saw colorful lightening illuminate a ufo behind the clouds while my wife saw it glowing behind the clouds with the same color.,09/24/2020,11/05/2020,470
https://nuforc.org/sighting/?id=159371,09/2020,Dyersburg,TN,USA,NA,Burned spot on ground Visit spot every night. Anomolys present someotimes different crafts different shapes different anglesbut visit e,09/15/2020,11/05/2020,470
https://nuforc.org/sighting/?id=159485,09/2020,Coldwater,MI,USA,NA,((NUFORC Note: Witness provides no text about her sighting. PD)),09/22/2020,11/05/2020,470
https://nuforc.org/sighting/?id=160230,09/2020,Abiquiu (near),NM,USA,Disk,"Silver flexible looking saucer silently glides up and over a cliff face, shining a bright light from its base onto the cliff.",10/24/2020,12/23/2020,470
https://nuforc.org/sighting/?id=159379,09/2020,Brooklyn,NY,USA,Orb,I stuck my head out the bathroom window of my 2nd floor home. I looked up as I usually see planes landing at JFK. These were not plan,09/15/2020,11/05/2020,470
https://nuforc.org/sighting/?id=159636,09/2020,Newtown,PA,USA,Unknown,My wife and I were on our patio talking. It was a clear night and as I looked at the sky I could see the typical stars and as I'm looki,09/30/2020,11/05/2020,470
https://nuforc.org/sighting/?id=159410,09/2020,Cochranville,PA,USA,Unknown,Large unidentified drone-like craft with blinking lights in 19330,09/17/2020,11/05/2020,470
https://nuforc.org/sighting/?id=159372,09/2020,Indianola,IA,USA,Flash,I was walking my dogs!at night and we were up on a hill—for a moment there seemed to be a shooting star flashing across the tree line.,09/16/2020,11/05/2020,470
https://nuforc.org/sighting/?id=159389,09/2020,Alexandria,VA,USA,Changing,I'm not crazy but we saw something that we couldn't identify.,09/16/2020,11/05/2020,470
https://nuforc.org/sighting/?id=159545,09/2020,Pensacola,FL,USA,Oval,"I was on my porch i seen the airplane towers but this was bright extremely high in the sky about 40,000ft it was higher than a jet. Any",09/25/2020,11/05/2020,470
https://nuforc.org/sighting/?id=159378,09/2020,Ojibwa,WI,USA,Circle,Flying donut-shaped craft flew from West to East in an unnatural and silent manner!!,09/15/2020,11/05/2020,470
https://nuforc.org/sighting/?id=159662,09/2020,Kansas City,MO,USA,NA,MADAR Node 40,09/30/2020,11/05/2020,470
https://nuforc.org/sighting/?id=159367,09/2020,Seattle,WA,USA,Unknown,Seattle UFO noises.,09/15/2020,11/05/2020,470
https://nuforc.org/sighting/?id=159429,09/2020,Center Conway,NH,USA,Light,"I stepped outside to check on the weather, looked up and saw 6 white lights (no strobe, or flashing) almost directly in single file, un",09/19/2020,11/05/2020,470
https://nuforc.org/sighting/?id=159366,09/2020,Fort Lauderdale,FL,USA,Light,Bright light with fast sideway and up movement facing East,09/15/2020,11/05/2020,470
https://nuforc.org/sighting/?id=159370,09/2020,Greenwood,IN,USA,Circle,"2 Sightings - Greenwood, IN",09/14/2020,11/05/2020,470
https://nuforc.org/sighting/?id=159360,09/2020,Maynardville,TN,USA,Unknown,there was a v light shape above the four flickers lights below. it look like the light below were changing color and the light above wa,09/14/2020,11/05/2020,470
